track_name,track_artist,year,track_id,playlist_genre,Energy,Danceability,Valence,Acousticness,Instrumentalness,Tempo,decade
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,1979,spotify:track:79hJaqmVdohltPBNN6BULM,Electronic,0.5686973365656292,0.7165991902834008,0.9597989949748743,0.07063317065814753,0.001065989847715736,0.4754466231936598,70s
The Box,Roddy Ricch,2019,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Hip Hop,0.5877548961127292,0.9068825910931174,0.6452261306532664,0.10494204383689126,0.0,0.5367784391018434,10s
Mercy,Shawn Mendes,2016,spotify:track:3OalxlWH0v14kyBcNBMINt,Pop,0.6830426938482299,0.5688259109311742,0.3587939698492462,0.11402380438420578,0.0,0.6794638227182407,10s
Only Wanna Be With You,Hootie & The Blowfish,1994,spotify:track:1OFKUn2VLafrHj7ybnap0Q,Rock,0.8756243482189257,0.4959514170040486,0.5155778894472361,0.10796929735266277,5.2690355329949245e-06,0.4739139014193738,90s
Angels Cry Remix - Remix,"Mariah Carey, Ne-Yo",2010,spotify:track:0TJRfA2MIIRd3tTDK9tPPf,R&B,0.5315852469212764,0.3724696356275304,0.32663316582914576,0.08213673401807925,0.0,0.39181232877340955,10s
Tell Him - Single Version,The Exciters,2012,spotify:track:7rGOWzo4evAQQ2FzrSKp0B,R&B,0.6178457796081505,0.7165991902834008,0.9125628140703518,0.44903986012958585,0.0,0.8125306888528908,10s
Love The Way You Lie,"Eminem, Rihanna",2010,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,Hip Hop,0.924772791261447,0.7550607287449392,0.6412060301507538,0.24823204358340922,0.0,0.3990629287835053,10s
Gonna See My Baby Tonight,The La De Da's,1975,spotify:track:1RxSnx3hSCwX2DcG9tvpbD,Pop,0.6529518103528086,0.6963562753036436,0.664321608040201,0.08233855091913068,5.350253807106599e-06,0.5550058968487424,70s
Broken (feat. Amy Lee),"Seether, Amy Lee",2013,spotify:track:7xx8JqaauSj5Ay8Efnm0hr,Rock,0.5857488372130345,0.44129554655870445,0.1849246231155779,0.009270741893459084,0.00026091370558375634,0.5680110869934332,10s
Higher,"Hilltop Hoods, James Chatburn",2016,spotify:track:1tOT50hl9UG9kGif08Fan5,Hip Hop,0.6710063404500614,0.7459514170040485,0.6241206030150753,0.28355000126741015,0.015329949238578682,0.513920693120649,10s
Somebody That I Used To Know,"Gotye, Kimbra",2011,spotify:track:1qk9ujVgudgU8CyhKOx8ji,Electronic,0.5165398051735658,0.8744939271255061,0.7587939698492462,0.576184507791989,8.040609137055838e-05,0.5921996393055944,10s
Ain't Telling The Truth,Bluejuice,2009,spotify:track:3APXBFJM1OTXvbsx10TgG3,Rock,0.6669942226506719,0.5951417004048583,0.700502512562814,0.27648640973060995,1.2284263959390862e-05,0.8169544726565189,00s
The Only Exception,Paramore,2009,spotify:track:3ZHfX6kbiY7JVsB63lLOLu,Rock,0.5646852187662397,0.45748987854251016,0.2100502512562814,0.145305424047178,0.0,0.6319723926521135,00s
Cats In The Cradle,Ugly Kid Joe,1992,spotify:track:2dC0Rl8OfpULkMvagGUwPi,R&B,0.46739136213104443,0.39068825910931176,0.41809045226130653,0.16649619865757856,1.1370558375634517e-05,0.343265431617205,90s
Higher Power,Coldplay,2021,spotify:track:0939D7aT18uBDS2MTjWzct,Pop,0.8304880229757937,0.5131578947368421,0.4914572864321608,0.0071718461225241704,2.4771573604060914e-05,0.816986595567956,20s
Sister Christian,Night Ranger,1983,spotify:track:6LoSKNsYkRQbyuiReooMjG,Rock,0.5767215721644081,0.4493927125506073,0.21105527638190955,0.13622366349986348,3.766497461928934e-06,0.8138936180952949,80s
Everything About You,Ugly Kid Joe,1991,spotify:track:0l37J5l4eJfIdd7cea1Cl5,R&B,0.785351697732662,0.5222672064777328,0.7788944723618091,0.011803544001654577,1.0964467005076143e-06,0.5626236158466911,90s
Like Sister and Brother,The Drifters,2004,spotify:track:6wmazwwzaTNFnKcyQFZsuq,R&B,0.6669942226506719,0.5698380566801619,0.735678391959799,0.32492246598295405,8.598984771573604e-06,0.3721301620371432,00s
Go Your Own Way,Fleetwood Mac,1977,spotify:track:0FeCO85RKW8fDRytwXof2x,Rock,0.8144395517782359,0.604251012145749,0.8271356783919598,0.022096205955277694,0.0010761421319796954,0.6226338033986041,70s
Jump,Rihanna,2012,spotify:track:4O3HRDIBChh0quFPhfDXd1,Pop,0.8264759051764042,0.6518218623481782,0.42613065326633165,0.22300493095198,0.007309644670050761,0.3719603695052613,10s
Wolves,"Selena Gomez, Marshmello",2017,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,Electronic,0.8044092572797621,0.7236842105263158,0.32864321608040203,0.14026000152089216,0.0,0.5735729396594054,10s
Turn Up The Love,"Far East Movement, Cover Drive",2012,spotify:track:4HQ9gXAtONKs8NCM0MFUTu,Hip Hop,0.8746213187690782,0.7601214574898786,0.6824120603015076,0.12108739592100595,0.0,0.5685158756017309,10s
Soul Revival,Johnny Diesel & The Injectors,1989,spotify:track:6q92eTIDGRb2gMc9qYSxrn,Rock,0.9488454980577838,0.3714574898785425,0.45929648241206034,0.0031455989465480672,2.446700507614213e-05,0.6054434567923895,80s
Perfect,Ed Sheeran,2017,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Pop,0.4493368320337917,0.6062753036437247,0.16884422110552766,0.1644780296470642,0.0,0.43618324744278675,10s
Oh Sherrie,Steve Perry,1984,spotify:track:3wqoAzrr5htxSZ7KzxhLHg,Rock,0.6669942226506719,0.5840080971659919,0.3065326633165829,0.31483162093038236,9.0253807106599e-05,0.46719103495431663,80s
Get Down (You're the One for Me) - LP Edit No Rap,Backstreet Boys,1996,spotify:track:6KPMiBhU6O9RBImTQXQNCe,Electronic,0.9428273213586996,0.7864372469635628,0.7527638190954774,0.07426587487707333,0.0,0.518624405152515,90s
Down (feat. Gucci Mane),"Fifth Harmony, Gucci Mane",2017,spotify:track:0XQHz5C8PknyrEhyrKxVKa,Hip Hop,0.5135307168240236,0.5364372469635628,0.40301507537688447,0.016344424275311832,7.147208121827411e-05,0.8999967877088563,10s
Rock You Like A Hurricane,Scorpions,1984,spotify:track:0XIvZ82aDF7JiSi3ZE320u,Rock,0.6028003378604398,0.48785425101214575,0.7778894472361809,0.00860474611998935,0.0001898477157360406,0.5764640016887473,80s
Sugar Shack,"Jimmy Gilmer, The Fireballs",2014,spotify:track:2QZvMncP3hoLfHJXq4218n,Surf music,0.7392123430396828,0.8016194331983806,0.9567839195979899,0.40060380387724176,7.532994923857869e-05,0.6146076645266689,10s
Wake Me up When September Ends,Green Day,2004,spotify:track:3ZffCQKLFLUvYM59XKLbVm,Rock,0.8164456106779305,0.5526315789473685,0.14673366834170853,0.023206198911060582,0.0,0.48175189181003425,00s
I Won't Back Down,Tom Petty and the Heartbreakers,2000,spotify:track:1gaebx506AU20bCJKEQUy9,Rock,0.7582699025867828,0.7763157894736842,0.9386934673366835,0.06488138897818166,8.000000000000001e-06,0.5227131928797273,00s
Know Your Enemy,Green Day,2009,spotify:track:5qtwzv99vOr5UTwnTixn7j,Rock,0.9608818514559524,0.5668016194331984,0.9658291457286432,0.001611790498557171,5.035532994923858e-05,0.596494931463474,00s
All I Need Is A Miracle,Mike + The Mechanics,1985,spotify:track:0iVXKGnD23wIulXZRit20N,Rock,0.8786334365684677,0.6194331983805668,0.9758793969849247,0.09757572694851392,4.477157360406091e-05,0.619999724660759,80s
I Can Help,Billy Swan,1998,spotify:track:4oW1lGOw5Q5OLvoJv92qoE,Pop,0.6770245171491456,0.4767206477732793,0.5326633165829145,0.5156394374765589,0.01928934010152284,0.5750597715602098,90s
Am I Ever Gonna See Your Face Again - Live,The Angels,1988,spotify:track:4TTxKh1FnnGEeGWK2s8xBa,Rock,0.9478424686079365,0.21153846153846154,0.38793969849246235,0.0014200644425583088,2.314720812182741e-05,0.845277702569374,80s
I Like it Like That - 2019 - Remaster,The Dave Clark Five,1965,spotify:track:06C1afLEMNO4hii8mbX6sq,British invasion,0.852554670872436,0.5010121457489879,0.9045226130653267,0.20181415634157948,0.0,0.6427289789962048,60s
Drive By,Train,2012,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,Electronic,0.8395152880244201,0.7742914979757085,0.7246231155778894,0.0010769757107708712,1.0761421319796955e-05,0.559984948121498,10s
This Is Who I Am,Vanessa Amorosi,2009,spotify:track:7ikgdP2UytKecFM0AXSHxy,Electronic,0.9618848809057997,0.590080971659919,0.5668341708542713,0.04389243126883254,0.0,0.6703179709333541,00s
A Hard Day's Night - Remastered 2009,The Beatles,1964,spotify:track:5J2CHimS7dWYMImCHkEFaJ,Rock,0.8074183456293043,0.597165991902834,0.8010050251256282,0.13824183251037783,0.0,0.6356389935432948,60s
Ghost,Ella Henderson,2014,spotify:track:2FiceoWDJ67rrmb5tGBpgE,Electronic,0.8385122585745728,0.6902834008097166,0.48844221105527635,0.046818776334078334,3.1776649746192894e-06,0.4817702477594269,10s
Get That Jive - 2006 Remaster,Dragon,2007,spotify:track:0hfVBwMwUL5rVXaczWERTm,Rock,0.7502456669880039,0.8512145748987854,0.8763819095477386,0.25025021259392355,0.0,0.5546204219114967,00s
Justified & Ancient - Stand by the Jams,The KLF,1992,spotify:track:1XAZlnVtthcDZt2NI1Dtxo,Electronic,0.8746213187690782,0.6244939271255061,0.5065326633165829,0.01594079047320897,0.11370558375634518,0.5114793518514269,90s
Only You Can Love Me This Way,Keith Urban,2009,spotify:track:4F7whFNLTeLFUU73o8yO5u,Country,0.43027927248669157,0.5728744939271254,0.32663316582914576,0.46114887419267186,3.4314720812182746e-05,0.6789728010719874,00s
When a Man Loves a Woman,Percy Sledge,1966,spotify:track:51FpzuGkRYXFgsE2zXt9av,R&B,0.1504340559792742,0.5222672064777328,0.20603015075376882,0.13117824097357764,0.0766497461928934,0.4469581897362709,60s
The Message,Grandmaster Flash & The Furious Five,1982,spotify:track:1J2tfINpEHRhCP8CUS15lE,Hip Hop,0.8184516695776253,0.937246963562753,0.7809045226130653,0.0423788045109468,0.0,0.46237259823874666,80s
Hold Me Closer,"Elton John, Britney Spears",2022,spotify:track:72yP0DUlWPyH8P7IoxskwN,Electronic,0.7522517258876986,0.6751012145748988,0.48844221105527635,0.0752749593823305,0.00020101522842639593,0.5784005543496716,20s
Goodbye,Sneaky Sound System,2006,spotify:track:6ZUHky4ifmhzZmdt1Z2f3x,R&B,0.9147424967629733,0.7368421052631579,0.6904522613065327,0.07012862840551895,0.008081218274111675,0.5506371808932923,00s
Music To My Heart,"Shab, Martinez Twins",2021,spotify:track:5a3L9h9YfI96BMs4QaKJ67,Pop,0.7983910805806779,0.7641700404858299,0.5115577889447236,0.0077974785157836155,0.00031472081218274114,0.5363470742911162,20s
Last Night,Morgan Wallen,2023,spotify:track:7K3BhSpAxZBznislvUMVtn,Country,0.6750184582494508,0.4979757085020243,0.49045226130653263,0.4167491559613564,0.0,0.9352906894035693,20s
Be-Bop-A-Lula,Gene Vincent & His Blue Caps,1996,spotify:track:0TMrV95mP7sDlvbE4iVfKP,Rock,0.562679159866545,0.6143724696356275,0.8452261306532663,0.4248218320034138,0.0,0.5857291671446861,90s
The Dead Heart,Midnight Oil,1987,spotify:track:2O2n8eF4e7qfeUGcFwWQFp,Rock,0.6017973084105925,0.6356275303643725,0.6954773869346733,0.029563431294180747,0.00013807106598984773,0.6251348015033522,80s
The Living Years,Mike + The Mechanics,1988,spotify:track:4YBIuDWPsVy9pXLCUBORZN,Rock,0.43027927248669157,0.5334008097165992,0.278391959798995,0.6609476062335913,0.0,0.44922973847361103,80s
Ciao Adios,Anne-Marie,2017,spotify:track:3EfugazgSddQvzZpkof5I4,Pop,0.884651613267552,0.7064777327935222,0.4472361809045226,0.12815098745780612,0.0,0.4868135448550568,10s
Kiss Me More (feat. SZA),"Doja Cat, SZA",2021,spotify:track:748mdHapucXQri7IAO8yFK,Hip Hop,0.7031032828451772,0.771255060728745,0.7457286432160803,0.23713211402558035,0.00016040609137055837,0.5092307480508276,20s
Señorita,"Shawn Mendes, Camila Cabello",2019,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,Electronic,0.5496397770185292,0.7682186234817814,0.7537688442211056,0.03824155803939241,0.0,0.536741727203058,10s
Get Down Tonight,KC & The Sunshine Band,1994,spotify:track:4msPRe3NEDVL6dsBcE7AhL,R&B,0.7562638436870881,0.6771255060728746,0.9105527638190956,0.13521457899460632,0.00700507614213198,0.5171008613529252,90s
Are You Lonesome Tonight,Elvis Presley,1963,spotify:track:6vXZs9rEQF7Nd6O8Ue7NrT,Rock,0.09245895377809599,0.35931174089068824,0.19195979899497487,0.9263368311162267,0.0007126903553299493,0.30265289358597236,60s
Friday I'm In Love,The Cure,2001,spotify:track:0lxt6J01WBpovNFVF87Yqa,Rock,0.9488454980577838,0.5597165991902835,0.46030150753768845,0.0010668848657182995,0.0006649746192893401,0.6239967326410081,00s
Give It 2 Me,Madonna,2008,spotify:track:59qPP8coY8EWIQ9nQDThui,Electronic,0.9568697336565629,0.847165991902834,0.9768844221105527,0.09414483963063955,0.00041116751269035533,0.5828885839761739,00s
Señorita,"Shawn Mendes, Camila Cabello",2019,spotify:track:0TK2YIli7K1leLovkQiNik,Electronic,0.5416155414197501,0.7682186234817814,0.7537688442211056,0.03733338198466095,0.0,0.5366683034054875,10s
Feelin' Alright,E.Y.C.,1993,spotify:track:3LLeJjCRRkTLmkQIUJuHCT,Unknown,0.8124334928785412,0.7631578947368421,0.7869346733668342,0.002792419369708058,6.263959390862944e-06,0.5115986655224791,90s
Do You Want To,Franz Ferdinand,2005,spotify:track:09TpJe9jnom4mB2DDhZKkB,Electronic,0.9418242919088523,0.4190283400809716,0.7517587939698492,0.08920032555487943,0.0006213197969543148,0.564863041672594,00s
Can't Get Enough of Your Love,Taylor Dayne,1995,spotify:track:4tmzLB4caxMSZDgWujR7sH,Electronic,0.745230519738767,0.6973684210526315,0.6472361809045226,0.021692572153174827,9.614213197969543e-05,0.49643206233680415,90s
"It Ain't Me, Babe (with June Carter Cash)","Johnny Cash, June Carter Cash",2002,spotify:track:7hJBjMGJHHQ4cR4Jhzp1d1,Rock,0.5887579255625767,0.6417004048582996,0.6261306532663317,0.27345915621483846,0.0,0.4847898014345174,00s
Remember The Name (feat. Eminem & 50 Cent),"Ed Sheeran, Eminem, 50 Cent",2019,spotify:track:663iGCIjbc3DfpGOooKvDR,Hip Hop,0.6509457514531138,0.8734817813765182,0.7638190954773869,0.1977778183205508,0.0,0.4176804504549981,10s
(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,1965,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,Rock,0.8655940537204518,0.7317813765182186,0.9356783919597991,0.03864519184149527,0.03218274111675127,0.6254881535291607,60s
Million Man,The Rubens,2017,spotify:track:2sqV4WwUD6Rydqciys8jtn,Rock,0.5456276592191396,0.47773279352226716,0.3135678391959799,0.20484140985735097,0.0,0.4537269460748097,10s
Woke Up Late (feat. Hailee Steinfeld),"Drax Project, Hailee Steinfeld",2019,spotify:track:4p4dnZ9OYGueoEEgSVxuSp,Pop,0.661979075401435,0.7064777327935222,0.3527638190954774,0.04338788901620396,0.0,0.5470715377237705,10s
Better in Time,Leona Lewis,2007,spotify:track:4ULXog8YFsG5RFPwr1ukAT,R&B,0.7091214595442615,0.5921052631578947,0.5206030150753769,0.5297666205501593,3.238578680203046e-05,0.7524195435793183,00s
Fortune Teller - Mono,The Rolling Stones,1966,spotify:track:3uHHFUxskdOEs5P5xPdmcz,Rock,0.9398182330091576,0.4807692307692307,0.5185929648241207,0.19172331128900777,1.3197969543147208e-06,0.7919031907229032,60s
One of These Nights - 2013 Remaster,Eagles,1975,spotify:track:608xszaAxVh4m7NcKJiAbF,Rock,0.6078154851096768,0.6629554655870445,0.7688442211055276,0.06084505095715299,0.08010152284263959,0.5050685365260448,70s
Don't Worry,Marty Robbins,1996,spotify:track:0dPfKBYyPmoSfoLJqeKAs4,Country,0.1654794977269848,0.6558704453441296,0.4371859296482412,0.8869825354111971,0.00021928934010152283,0.45699430506670086,90s
Take My Breath - Single Version,The Weeknd,2021,spotify:track:6OGogr19zPTM4BALXuMQpF,R&B,0.7422214313892249,0.757085020242915,0.5206030150753769,0.010794459496397407,2.2131979695431475e-05,0.5552858250769802,20s
Sing Hallelujah!,Dr. Alban,1992,spotify:track:1ohbjkuczl6hEoYEo931PH,Electronic,0.8244698462767095,0.7682186234817814,0.9447236180904522,0.0013696102172954504,0.016954314720812182,0.5723063791513127,90s
That's Not My Name,The Ting Tings,2007,spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,Electronic,0.9037091728146521,0.7641700404858299,0.9638190954773869,0.04550696647724402,0.037868020304568525,0.6655959029520956,00s
Someone,Kelly Clarkson,2016,spotify:track:70on8632PmtkPhed7jLKWN,Electronic,0.6529518103528086,0.5850202429149797,0.0935678391959799,0.3713403532247838,0.0,0.5872389439822314,10s
One Too Many,"Keith Urban, P!nk",2020,spotify:track:5NUXE8W12lWcUXgJRCjeEw,Electronic,0.5366003941705132,0.7054655870445343,0.5969849246231156,0.24924112808866639,0.0,0.3806978014161615,20s
Special Needs,Placebo,2003,spotify:track:2h0HkReHGCQPOEDZXEMcTO,Rock,0.5727094543650186,0.30465587044534415,0.041407035175879396,0.0008247045844565789,0.8121827411167514,0.8172252229100604,00s
Oh Boy!,"Buddy Holly, The Crickets",2006,spotify:track:2bfsHVgRsnSANN3SJ4sPt2,Rock,0.6399124275047927,0.5344129554655871,0.8201005025125627,0.6670021132651344,0.0,0.44343384745288256,00s
Black Velvet,Alannah Myles,1989,spotify:track:1KU5EHSz04JhGg3rReGJ0N,Rock,0.367088417146307,0.7591093117408907,0.47939698492462307,0.27345915621483846,9.715736040609137e-05,0.41823112893677755,80s
Would You Raise Your Hands?,Rogue Traders,2003,spotify:track:7aWLRQCKhQ18syTAXtLKn6,Electronic,0.9097273495137363,0.5334008097165992,0.23919597989949748,0.03279250171100369,0.0,0.7339901703891002,00s
The Forgotten,Green Day,2014,spotify:track:4nHpy4mMRGXsD5RrhXwoko,Rock,0.43027927248669157,0.5131578947368421,0.07919597989949748,0.14631450855243516,0.0,0.6052828422352039,10s
Because the Night,Patti Smith,1978,spotify:track:0lIoY4ZQsdn5QzhraM9o9u,Rock,0.7652911087357145,0.4716599190283401,0.4753768844221105,0.05468963547508425,0.0,0.5669189080045706,70s
It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,1987,spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,Rock,0.8966879666657205,0.3856275303643725,0.8010050251256282,0.026031635525780656,0.0,0.943165391693015,80s
All By Myself,Eric Carmen,1975,spotify:track:0AQqrtK1pULuwZUXhwaaDz,Rock,0.3741096232952386,0.3805668016194332,0.11155778894472362,0.8345101411378243,0.8446700507614213,0.5326621174505421,70s
Home Entertainment System,Lazaro's Dog,2005,spotify:track:5LEQdlGJ44WnhaxnDg8GHf,Rock,0.8906697899666363,0.5151821862348178,0.8311557788944723,0.2653864801727811,0.0,0.769050033729057,00s
Friday On My Mind,Gary Moore,1987,spotify:track:5TpNKy3cNoLnMNEyP2L0Ox,Rock,0.9077212906140416,0.4767206477732793,0.5437185929648242,0.03218705100784939,0.48934010152284263,0.7354081674796822,80s
Warrior,Havana Brown,2013,spotify:track:53KmqHPNbgziMAKoHzeSeo,Electronic,0.5446246297692923,0.7661943319838057,0.1949748743718593,0.03864519184149527,0.00019695431472081218,0.6425821314010637,10s
How You Remind Me,Nickelback,2001,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,Rock,0.7662941381855619,0.451417004048583,0.5457286432160804,0.0013595193722428787,0.0,0.7897371886945707,00s
Silence,"Marshmello, Khalid",2017,spotify:track:7vGuf3Y35N4wmASOKLUVVU,R&B,0.7632850498360197,0.5263157894736842,0.28743718592964823,0.2583228886359809,5.0355329949238575e-06,0.6515031228058904,10s
Man Overboard,Do Re Mi,1985,spotify:track:2wtqBurDM5kxuH6WhxwIJr,Rock,0.5155367757237184,0.5880566801619432,0.6934673366834171,0.31281345191986804,0.007116751269035533,0.4085391876574596,80s
Kiss Me,Sixpence None The Richer,2012,spotify:track:2McbI8WrvqqK6Ew5VgllX3,Rock,0.7161426656931932,0.5293522267206477,0.4301507537688442,0.026637086228934955,2.121827411167513e-06,0.45893085772762526,10s
All I Ask,Chase Martin,2015,spotify:track:3kg05HyeoiSfxuEoyQa0xk,Unknown,0.3189430035536331,0.4271255060728745,0.3065326633165829,0.7467197891804506,0.0,0.6456200410255468,10s
Higher,"Sigma, Labrinth",2015,spotify:track:0QC6QMN85EQZzfJ39HNO5h,Electronic,0.8796364660183151,0.45546558704453444,0.4542713567839196,0.08445762838017074,0.0,0.3919408204191581,10s
"Today's The Day - From ""The Ellen DeGeneres Show""",P!nk,2015,spotify:track:00iCRJ7pk3onHablkLyVH1,Electronic,0.924772791261447,0.5030364372469636,0.4984924623115578,0.03662702283098093,0.0,0.5691996347166071,10s
How Do I Live,LeAnn Rimes,2003,spotify:track:5VJlvaPufnazmTvt2sHQqc,Country,0.42727018413714946,0.5850202429149797,0.2763819095477387,0.11806014240523446,0.0,0.5888542675287843,00s
Don't Lose My Number - 2016 Remaster,Phil Collins,1985,spotify:track:2ZIzyHDYsXIHUojfr6bAbO,Rock,0.8345001407751833,0.5921052631578947,0.9567839195979899,0.16952345217335008,5.1675126903553295e-05,0.3699366260847219,80s
Ave Mary A,P!nk,2008,spotify:track:6gBv6ujrI1Ta5wE8FtgMFX,Electronic,0.916748555662668,0.6174089068825911,0.5105527638190955,0.0035290510585457915,1.1065989847715737e-05,0.5502746508927875,00s
Last Thing on My Mind,Steps,2000,spotify:track:32F14OcdAGM9jQm9XxR5qv,Electronic,0.9297879385106839,0.7206477732793523,0.5135678391959799,0.21089591688889398,0.1116751269035533,0.5979221065287522,00s
When Will I Be Loved,The Everly Brothers,2017,spotify:track:7DJ0MFT63UDe5gzD7VFYJ6,Rock,0.7141366067934983,0.5273279352226721,0.8160804020100503,0.3138225364251252,0.0,0.5416335877161986,10s
Miss Sarajevo,"Passengers, Luciano Pavarotti",1995,spotify:track:2C3RaGRcUWBlgKoLzQvRDS,Electronic,0.4523459203833338,0.21963562753036436,0.16180904522613065,0.1584235226155212,0.8162436548223351,0.4580773060808671,90s
